"Date","Currency","Mean","Buy","Sell"
"23/06/2011","EURO","129.5360","129.2040","129.8680"
"22/06/2011","EURO","132.0070","131.7320","132.2820"
"21/06/2011","EURO","130.2360","129.9930","130.4780"
"20/06/2011","EURO","127.8020","127.6350","127.9690"
"17/06/2011","EURO","127.5430","127.3760","127.7100"
"16/06/2011","EURO","125.2080","125.0060","125.4090"
"15/06/2011","EURO","128.8570","128.7710","128.9420"
"14/06/2011","EURO","128.8740","128.7340","129.0140"
"13/06/2011","EURO","126.3880","126.2170","126.5580"
"10/06/2011","EURO","126.9700","126.8380","127.1020"
"09/06/2011","EURO","128.0290","127.8920","128.1660"
"08/06/2011","EURO","128.7970","128.6510","128.9430"
"07/06/2011","EURO","127.3970","127.2780","127.5160"
"06/06/2011","EURO","127.1520","127.0170","127.2860"
"03/06/2011","EURO","125.4630","125.3040","125.6230"
"02/06/2011","EURO","124.1960","124.0550","124.3370"
"31/05/2011","EURO","123.4690","123.3410","123.5970"
"30/05/2011","EURO","122.0040","121.8790","122.1290"
"27/05/2011","EURO","121.7290","121.6010","121.8580"
"26/05/2011","EURO","121.6030","121.4530","121.7520"
"25/05/2011","EURO","121.2350","121.0990","121.3700"
"24/05/2011","EURO","121.0320","120.8900","121.1740"
"23/05/2011","EURO","121.0360","120.8930","121.1790"
"20/05/2011","EURO","123.3230","123.1930","123.4530"
"19/05/2011","EURO","124.2790","124.1530","124.4050"
"18/05/2011","EURO","123.5020","123.3660","123.6370"
"17/05/2011","EURO","122.3300","122.1990","122.4620"
"16/05/2011","EURO","121.1850","121.0440","121.3270"
"13/05/2011","EURO","122.6280","122.4870","122.7680"
"12/05/2011","EURO","122.0720","121.9450","122.2000"
"11/05/2011","EURO","122.6990","122.5740","122.8240"
"10/05/2011","EURO","121.0710","120.9140","121.2280"
"09/05/2011","EURO","121.3600","121.2190","121.5020"
"06/05/2011","EURO","122.3560","122.2250","122.4860"
"05/05/2011","EURO","124.4480","124.3120","124.5840"
"04/05/2011","EURO","123.6720","123.5480","123.7960"
"03/05/2011","EURO","123.7410","123.5580","123.9240"
"29/04/2011","EURO","123.7420","123.5910","123.8930"
"28/04/2011","EURO","124.1290","124.0060","124.2520"
"27/04/2011","EURO","122.6690","122.5350","122.8040"
"26/04/2011","EURO","121.9070","121.7840","122.0290"
"21/04/2011","EURO","122.6800","122.5290","122.8310"
"20/04/2011","EURO","120.8960","120.7610","121.0310"
"19/04/2011","EURO","119.2230","119.0910","119.3540"
"18/04/2011","EURO","120.7050","120.5600","120.8490"
"15/04/2011","EURO","121.7050","121.5760","121.8330"
"14/04/2011","EURO","121.9510","121.8250","122.0780"
"13/04/2011","EURO","121.6210","121.4890","121.7540"
"12/04/2011","EURO","121.2680","121.1290","121.4080"
"11/04/2011","EURO","121.6370","121.5010","121.7730"
"08/04/2011","EURO","121.5700","121.4220","121.7180"
"07/04/2011","EURO","121.2500","121.0950","121.4040"
"06/04/2011","EURO","119.4410","119.2940","119.5880"
"05/04/2011","EURO","118.9280","118.7800","119.0750"
"04/04/2011","EURO","118.5810","118.4300","118.7320"
"01/04/2011","EURO","117.7960","117.6660","117.9260"
"31/03/2011","EURO","117.5130","117.3910","117.6340"
"30/03/2011","EURO","117.6730","117.5300","117.8170"
"29/03/2011","EURO","118.3700","118.2140","118.5250"
"28/03/2011","EURO","118.4950","118.3570","118.6320"
"25/03/2011","EURO","120.3960","120.2550","120.5360"
"24/03/2011","EURO","119.7280","119.5910","119.8650"
"23/03/2011","EURO","120.1300","119.9790","120.2810"
"22/03/2011","EURO","121.1050","120.9570","121.2540"
"21/03/2011","EURO","119.7290","119.5970","119.8620"
"18/03/2011","EURO","119.7310","119.6020","119.8610"
"17/03/2011","EURO","119.3060","119.3450","119.2670"
"16/03/2011","EURO","120.0110","119.8980","120.1230"
"15/03/2011","EURO","120.2290","120.1010","120.3560"
"14/03/2011","EURO","118.5200","118.3680","118.6730"
"11/03/2011","EURO","116.8530","116.7000","117.0060"
"10/03/2011","EURO","116.5990","116.4480","116.7500"
"09/03/2011","EURO","115.9160","115.7560","116.0760"
"08/03/2011","EURO","116.1550","116.0040","116.3060"
"07/03/2011","EURO","115.9980","115.8530","116.1430"
"04/03/2011","EURO","115.8970","115.7530","116.0410"
"03/03/2011","EURO","114.9420","114.7890","115.0950"
"02/03/2011","EURO","113.9320","113.8020","114.0610"
"01/03/2011","EURO","114.0350","113.8910","114.1780"
"28/02/2011","EURO","113.3700","113.2280","113.5120"
"25/02/2011","EURO","113.2990","113.1600","113.4370"
"24/02/2011","EURO","112.7020","112.5740","112.8310"
"23/02/2011","EURO","112.1820","112.0640","112.3000"
"22/02/2011","EURO","111.0820","110.9530","111.2100"
"21/02/2011","EURO","111.9250","111.7790","112.0710"
"18/02/2011","EURO","110.7400","110.6250","110.8550"
"17/02/2011","EURO","110.4940","110.3470","110.6410"
"16/02/2011","EURO","110.0500","109.9100","110.1890"
"15/02/2011","EURO","109.8760","109.7500","110.0030"
"14/02/2011","EURO","110.3370","110.2010","110.4730"
"11/02/2011","EURO","110.3550","110.1860","110.5240"
"10/02/2011","EURO","111.1880","111.0530","111.3230"
"09/02/2011","EURO","110.8490","110.7130","110.9840"
"08/02/2011","EURO","110.6450","110.5150","110.7760"
"07/02/2011","EURO","110.4330","110.3030","110.5640"
"04/02/2011","EURO","110.7100","110.5710","110.8490"
"03/02/2011","EURO","111.8620","111.7070","112.0170"
"02/02/2011","EURO","112.2490","112.1210","112.3770"
"01/02/2011","EURO","111.4090","111.2720","111.5460"
"31/01/2011","EURO","110.6100","110.4490","110.7710"
"28/01/2011","EURO","111.0630","110.9450","111.1820"
"27/01/2011","EURO","110.9800","110.8470","111.1130"
"26/01/2011","EURO","110.9050","110.7630","111.0470"
"25/01/2011","EURO","110.6310","110.4880","110.7740"
"24/01/2011","EURO","110.1880","110.0510","110.3250"
"21/01/2011","EURO","109.3350","109.2040","109.4670"
"20/01/2011","EURO","109.1790","109.0420","109.3160"
"19/01/2011","EURO","108.9770","108.8230","109.1310"
"18/01/2011","EURO","107.9930","107.8580","108.1290"
"17/01/2011","EURO","107.7900","107.6540","107.9260"
"14/01/2011","EURO","107.7030","107.5660","107.8400"
"13/01/2011","EURO","106.0180","105.8830","106.1530"
"12/01/2011","EURO","105.2780","105.1540","105.4020"
"11/01/2011","EURO","105.1610","105.0410","105.2810"
"10/01/2011","EURO","104.7180","104.5830","104.8520"
"07/01/2011","EURO","105.3970","105.2920","105.5010"
"06/01/2011","EURO","106.6080","106.5000","106.7160"
"05/01/2011","EURO","107.4080","107.2700","107.5460"
"04/01/2011","EURO","107.9940","107.8460","108.1420"
"03/01/2011","EURO","107.4350","107.3070","107.5640"
"31/12/2010","EURO","107.6280","107.5090","107.7470"
"30/12/2010","EURO","106.8070","106.6790","106.9350"
"29/12/2010","EURO","105.8310","105.7220","105.9410"
"28/12/2010","EURO","106.6660","106.5390","106.7920"
"27/12/2010","EURO","105.9360","105.8420","106.0300"
"24/12/2010","EURO","105.7740","105.6620","105.8870"
"23/12/2010","EURO","105.7870","105.6740","105.9010"
"22/12/2010","EURO","105.7970","105.6790","105.9150"
"21/12/2010","EURO","106.0640","105.9370","106.1910"
"20/12/2010","EURO","106.0510","105.9220","106.1800"
"17/12/2010","EURO","107.0910","106.9520","107.2290"
"16/12/2010","EURO","106.6520","106.5240","106.7790"
"15/12/2010","EURO","107.2870","107.1640","107.4100"
"14/12/2010","EURO","107.8890","107.7650","108.0120"
"10/12/2010","EURO","106.8250","106.6920","106.9570"
"09/12/2010","EURO","107.1790","107.0500","107.3090"
"08/12/2010","EURO","106.4620","106.3180","106.6070"
"07/12/2010","EURO","107.3520","107.2240","107.4790"
"06/12/2010","EURO","107.4860","107.3870","107.5840"
"03/12/2010","EURO","106.4290","106.2910","106.5670"
"02/12/2010","EURO","105.4100","105.2690","105.5510"
"01/12/2010","EURO","105.3780","105.2450","105.5110"
"30/11/2010","EURO","106.3250","106.1500","106.5000"
"29/11/2010","EURO","106.9410","106.7970","107.0840"
"26/11/2010","EURO","107.0060","106.8760","107.1350"
"25/11/2010","EURO","106.9760","106.8430","107.1080"
"24/11/2010","EURO","107.6930","107.5580","107.8280"
"23/11/2010","EURO","108.7840","108.6440","108.9230"
"22/11/2010","EURO","109.9800","109.8380","110.1210"
"19/11/2010","EURO","109.2720","109.1360","109.4090"
"18/11/2010","EURO","108.9020","108.7460","109.0570"
"17/11/2010","EURO","108.6120","108.4900","108.7340"
"16/11/2010","EURO","109.5560","109.4100","109.7020"
"15/11/2010","EURO","110.1450","110.0170","110.2720"
"12/11/2010","EURO","109.6590","109.5450","109.7730"
"11/11/2010","EURO","111.0140","110.8820","111.1460"
"10/11/2010","EURO","111.0050","110.8790","111.1310"
"09/11/2010","EURO","111.8160","111.6910","111.9420"
"08/11/2010","EURO","112.1600","112.0210","112.3000"
"05/11/2010","EURO","113.7000","113.5680","113.8310"
"04/11/2010","EURO","113.7290","113.5890","113.8680"
"03/11/2010","EURO","112.8140","112.6970","112.9310"
"02/11/2010","EURO","112.5100","112.3930","112.6270"
"01/11/2010","EURO","113.0110","112.8840","113.1380"
"29/10/2010","EURO","112.1270","111.9830","112.2710"
"28/10/2010","EURO","111.7950","111.6610","111.9290"
"27/10/2010","EURO","111.5380","111.4070","111.6690"
"26/10/2010","EURO","112.7300","112.5980","112.8620"
"25/10/2010","EURO","113.3500","113.2130","113.4860"
"22/10/2010","EURO","112.7410","112.5970","112.8850"
"21/10/2010","EURO","112.8060","112.6690","112.9430"
"19/10/2010","EURO","112.3320","112.2030","112.4610"
"18/10/2010","EURO","111.9850","111.8390","112.1310"
"15/10/2010","EURO","113.2440","113.0880","113.4000"
"14/10/2010","EURO","113.4930","113.3480","113.6380"
"13/10/2010","EURO","112.6770","112.5440","112.8100"
"12/10/2010","EURO","111.7280","111.6010","111.8550"
"11/10/2010","EURO","112.5710","112.4380","112.7040"
"08/10/2010","EURO","112.2530","112.1360","112.3710"
"07/10/2010","EURO","112.2930","112.1640","112.4210"
"06/10/2010","EURO","111.7790","111.6460","111.9120"
"05/10/2010","EURO","110.8510","110.7280","110.9740"
"04/10/2010","EURO","111.3230","111.1810","111.4650"
"01/10/2010","EURO","110.3280","110.2150","110.4410"
"30/09/2010","EURO","109.6730","109.5210","109.8250"
"29/09/2010","EURO","109.8400","109.7060","109.9730"
"28/09/2010","EURO","108.8490","108.7120","108.9850"
"27/09/2010","EURO","108.8450","108.7150","108.9750"
"24/09/2010","EURO","108.2490","108.1140","108.3840"
"23/09/2010","EURO","108.4740","108.3410","108.6080"
"22/09/2010","EURO","107.4430","107.3030","107.5830"
"21/09/2010","EURO","106.0340","105.9080","106.1600"
"20/09/2010","EURO","105.6460","105.5100","105.7830"
"17/09/2010","EURO","105.8330","105.7020","105.9630"
"16/09/2010","EURO","104.9280","104.8120","105.0430"
"15/09/2010","EURO","104.9690","104.8300","105.1090"
"14/09/2010","EURO","104.1840","104.0540","104.3140"
"13/09/2010","EURO","103.5870","103.4480","103.7260"
"10/09/2010","EURO","103.0240","102.8980","103.1500"
"09/09/2010","EURO","103.1470","103.0210","103.2740"
"08/09/2010","EURO","103.2370","103.1010","103.3730"
"07/09/2010","EURO","103.5900","103.4740","103.7060"
"06/09/2010","EURO","104.1140","103.9820","104.2450"
"03/09/2010","EURO","103.5030","103.3720","103.6330"
"02/09/2010","EURO","103.3800","103.2540","103.5070"
"01/09/2010","EURO","102.9230","102.8010","103.0450"
"31/08/2010","EURO","102.4980","102.3520","102.6440"
"30/08/2010","EURO","103.0190","102.9010","103.1380"
"26/08/2010","EURO","102.6560","102.5170","102.7950"
"25/08/2010","EURO","102.8560","102.7420","102.9700"
"24/08/2010","EURO","102.8320","102.7010","102.9630"
"23/08/2010","EURO","103.1470","103.0390","103.2540"
"20/08/2010","EURO","103.7440","103.6080","103.8790"
"19/08/2010","EURO","103.4470","103.3150","103.5780"
"18/08/2010","EURO","103.3780","103.2480","103.5070"
"17/08/2010","EURO","103.4370","103.3100","103.5640"
